AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
RWL,"Rawlins, WY",United States,Wyoming,41,41.80583333,107,-107.2002778
RXB,"Rodman Bay, AK",United States,Alaska,57,57.46666667,135,-135.4
RYE,"Greeley, CO",United States,Colorado,40,40.42638889,104,-104.63
RZZ,"Roanoke Rapids, NC",United States,North Carolina,36,36.43944444,77,-77.70944444
S24,"Fremont, OH",United States,Ohio,41,41.29583333,83,-83.03722222
S27,"Kalispell, MT",United States,Montana,48,48.17833333,114,-114.3036111
S27,"Kalispell, MT",United States,Montana,48,48.17861111,114,-114.3036111
SAA,"Saratoga, WY",United States,Wyoming,41,41.445,106,-106.81
SAA,"Saratoga, WY",United States,Wyoming,41,41.44361111,106,-106.8275
SAC,"Sacramento, CA",United States,California,38,38.5125,121,-121.4925
SAC,"Sacramento, CA",United States,California,38,38.5125,121,-121.4933333
SAD,"Safford, AZ",United States,Arizona,32,32.85,109,-109.6333333
SAD,"Safford, AZ",United States,Arizona,32,32.85333333,109,-109.635
SAF,"Santa Fe, NM",United States,New Mexico,35,35.6175,106,-106.0883333
SAF,"Santa Fe, NM",United States,New Mexico,35,35.61722222,106,-106.0894444
SAG,"Sagwon, AK",United States,Alaska,69,69.36638889,148,-148.7044444
SAN,"San Diego, CA",United States,California,32,32.73277778,117,-117.1872222
SAN,"San Diego, CA",United States,California,32,32.73361111,117,-117.1866667
SAN,"San Diego, CA",United States,California,32,32.73361111,117,-117.1897222
SAT,"San Antonio, TX",United States,Texas,29,29.53333333,98,-98.46944444
SAT,"San Antonio, TX",United States,Texas,29,29.53361111,98,-98.46972222
SAT,"San Antonio, TX",United States,Texas,29,29.53388889,98,-98.46916667
SAT,"San Antonio, TX",United States,Texas,29,29.53361111,98,-98.46972222
SAT,"San Antonio, TX",United States,Texas,29,29.53388889,98,-98.46916667
SAV,"Savannah, GA",United States,Georgia,32,32.1275,81,-81.2025
SAV,"Savannah, GA",United States,Georgia,32,32.1275,81,-81.20222222
SAW,"Marquette, MI",United States,Michigan,46,46.35361111,87,-87.39527778
SBA,"Santa Barbara, CA",United States,California,34,34.42777778,119,-119.8394444
SBA,"Santa Barbara, CA",United States,California,34,34.42611111,119,-119.8413889
SBD,"San Bernardino, CA",United States,California,34,34.09694444,117,-117.2366667
SBD,"San Bernardino, CA",United States,California,34,34.09555556,117,-117.2344444
SBD,"San Bernardino, CA",United States,California,34,34.09527778,117,-117.235
SBM,"Sheboygan, WI",United States,Wisconsin,43,43.77166667,87,-87.85222222
SBM,"Sheboygan, WI",United States,Wisconsin,43,43.76972222,87,-87.85166667
SBN,"South Bend, IN",United States,Indiana,41,41.70444444,86,-86.3125
SBN,"South Bend, IN",United States,Indiana,41,41.70472222,86,-86.31666667
SBN,"South Bend, IN",United States,Indiana,41,41.70472222,86,-86.31666667
SBN,"South Bend, IN",United States,Indiana,41,41.70833333,86,-86.31722222
SBN,"South Bend, IN",United States,Indiana,41,41.70833333,86,-86.31722222
SBN,"South Bend, IN",United States,Indiana,41,41.70833333,86,-86.31722222
SBN,"South Bend, IN",United States,Indiana,41,41.70833333,86,-86.31722222
SBN,"South Bend, IN",United States,Indiana,41,41.70833333,86,-86.31722222
SBO,"Salina, UT",United States,Utah,39,39.02916667,111,-111.8383333
SBP,"San Luis Obispo, CA",United States,California,35,35.23666667,120,-120.6391667
SBP,"San Luis Obispo, CA",United States,California,35,35.23722222,120,-120.6425
SBS,"Steamboat Springs, CO",United States,Colorado,40,40.51666667,106,-106.8625
SBS,"Steamboat Springs, CO",United States,Colorado,40,40.51611111,106,-106.8663889
SBT,"San Bernardino, CA",United States,California,34,34.0675,117,-117.2738889
SBT,"San Bernardino, CA",United States,California,34,34.0675,117,-117.2747222
SBV,"South Boston, VA",United States,Virginia,36,36.70861111,78,-78.84861111
SBY,"Salisbury, MD",United States,Maryland,38,38.33861111,75,-75.51
SBY,"Salisbury, MD",United States,Maryland,38,38.34055556,75,-75.51027778
SBY,"Salisbury, MD",United States,Maryland,38,38.34027778,75,-75.50944444
SBY,"Salisbury, MD",United States,Maryland,38,38.34055556,75,-75.51027778
SBY,"Salisbury, MD",United States,Maryland,38,38.34027778,75,-75.50944444
SC1,"Beaufort, SC",United States,South Carolina,32,32.4775,80,-80.72305556
SC1,"Beaufort, SC",United States,South Carolina,32,32.48055556,80,-80.71916667
SC1,"Beaufort, SC",United States,South Carolina,32,32.4775,80,-80.72305556
SC1,"Beaufort, SC",United States,South Carolina,32,32.48055556,80,-80.71916667
SC2,"Winnsboro, SC",United States,South Carolina,34,34.31555556,81,-81.10888889
SC2,"Winnsboro, SC",United States,South Carolina,34,34.31583333,81,-81.10861111
SC3,"Conway, SC",United States,South Carolina,33,33.82861111,79,-79.12222222
SC4,"Moncks Corner, SC",United States,South Carolina,33,33.18555556,80,-80.03611111
SC5,"Summerville, SC",United States,South Carolina,33,33.06333333,80,-80.27944444
SC5,"Summerville, SC",United States,South Carolina,33,33.06222222,80,-80.28083333
SCC,"Deadhorse, AK",United States,Alaska,70,70.19444444,148,-148.4680556
SCC,"Deadhorse, AK",United States,Alaska,70,70.19472222,148,-148.4652778
SCC,"Deadhorse, AK",United States,Alaska,70,70.19555556,148,-148.4658333
SCC,"Deadhorse, AK",United States,Alaska,70,70.19472222,148,-148.4652778
SCE,"State College, PA",United States,Pennsylvania,40,40.77083333,77,-77.88138889
SCE,"State College, PA",United States,Pennsylvania,40,40.84916667,77,-77.84861111
SCE,"State College, PA",United States,Pennsylvania,40,40.85,77,-77.8475
SCE,"State College, PA",United States,Pennsylvania,40,40.84916667,77,-77.84861111
SCE,"State College, PA",United States,Pennsylvania,40,40.85,77,-77.8475
SCF,"Phoenix, AZ",United States,Arizona,33,33.62277778,111,-111.9105556
SCH,"Schenectady, NY",United States,New York,42,42.8525,73,-73.93
SCH,"Schenectady, NY",United States,New York,42,42.8525,73,-73.92861111
SCJ,"Smith Cove, AK",United States,Alaska,55,55.45472222,132,-132.3519444
SCK,"Stockton, CA",United States,California,37,37.89444444,121,-121.2391667
SCK,"Stockton, CA",United States,California,37,37.89416667,121,-121.2383333
SCM,"Scammon Bay, AK",United States,Alaska,61,61.84638889,165,-165.5938889
SCM,"Scammon Bay, AK",United States,Alaska,61,61.84444444,165,-165.5736111
SD1,"Onida, SD",United States,South Dakota,44,44.70083333,100,-100.1011111
SD1,"Onida, SD",United States,South Dakota,44,44.70055556,100,-100.1008333
SD1,"Onida, SD",United States,South Dakota,44,44.70055556,100,-100.1013889
SD1,"Onida, SD",United States,South Dakota,44,44.70055556,100,-100.1008333
SD1,"Onida, SD",United States,South Dakota,44,44.70055556,100,-100.1013889
SD2,"Gregory, SD",United States,South Dakota,43,43.22166667,99,-99.40333333
SDF,"Louisville, KY",United States,Kentucky,38,38.17972222,85,-85.73861111
SDF,"Louisville, KY",United States,Kentucky,38,38.17972222,85,-85.73861111
SDF,"Louisville, KY",United States,Kentucky,38,38.17416667,85,-85.73638889
SDM,"San Diego, CA",United States,California,32,32.57222222,116,-116.9794444
SDM,"San Diego, CA",United States,California,32,32.57222222,116,-116.9802778
SDM,"San Diego, CA",United States,California,32,32.57222222,116,-116.9822222
SDM,"San Diego, CA",United States,California,32,32.57222222,116,-116.9802778
SDP,"Sandpoint, AK",United States,Alaska,55,55.31666667,160,-160.5138889
SDP,"Sandpoint, AK",United States,Alaska,55,55.31361111,160,-160.5213889
SDX,"Sedona, AZ",United States,Arizona,34,34.84861111,111,-111.7877778
SDX,"Sedona, AZ",United States,Arizona,34,34.84861111,111,-111.7883333
SDY,"Sidney, MT",United States,Montana,47,47.70694444,104,-104.1919444
SDY,"Sidney, MT",United States,Montana,47,47.70694444,104,-104.1925
SDY,"Sidney, MT",United States,Montana,47,47.70694444,104,-104.1925
SDY,"Sidney, MT",United States,Montana,47,47.70694444,104,-104.1925
SDY,"Sidney, MT",United States,Montana,47,47.70694444,104,-104.1925
SEA,"Seattle, WA",United States,Washington,47,47.44722222,122,-122.3055556
SEA,"Seattle, WA",United States,Washington,47,47.44916667,122,-122.3080556
SEA,"Seattle, WA",United States,Washington,47,47.45,122,-122.3116667
SEE,"San Diego, CA",United States,California,32,32.82611111,116,-116.9713889
SEE,"San Diego, CA",United States,California,32,32.82611111,116,-116.9725
SEF,"Sebring, FL",United States,Florida,27,27.45222222,81,-81.34333333
SEF,"Sebring, FL",United States,Florida,27,27.45638889,81,-81.3425
SEG,"Selinsgrove, PA",United States,Pennsylvania,40,40.82055556,76,-76.86388889
SEG,"Selinsgrove, PA",United States,Pennsylvania,40,40.82111111,76,-76.86416667
SEM,"Selma, AL",United States,Alabama,32,32.34388889,86,-86.98777778
SEM,"Selma, AL",United States,Alabama,32,32.34388889,86,-86.98777778
SER,"Seymour, IN",United States,Indiana,38,38.92361111,85,-85.9075
SER,"Seymour, IN",United States,Indiana,38,38.92361111,85,-85.9075
SER,"Seymour, IN",United States,Indiana,38,38.92472222,85,-85.90833333
SES,"Selma, AL",United States,Alabama,32,32.45,86,-86.95
SFB,"Sanford, FL",United States,Florida,28,28.775,81,-81.24027778
SFB,"Sanford, FL",United States,Florida,28,28.77777778,81,-81.2375
SFB,"Sanford, FL",United States,Florida,28,28.77666667,81,-81.23555556
SFB,"Sanford, FL",United States,Florida,28,28.77694444,81,-81.235
SFB,"Sanford, FL",United States,Florida,28,28.77666667,81,-81.23555556
SFB,"Sanford, FL",United States,Florida,28,28.77694444,81,-81.235
SFF,"Spokane, WA",United States,Washington,47,47.68222222,117,-117.3161111
SFF,"Spokane, WA",United States,Washington,47,47.68305556,117,-117.3227778
SFM,"Sanford, ME",United States,Maine,43,43.39472222,70,-70.71
SFM,"Sanford, ME",United States,Maine,43,43.39388889,70,-70.70805556
SFM,"Sanford, ME",United States,Maine,43,43.39388889,70,-70.70805556
SFM,"Sanford, ME",United States,Maine,43,43.39388889,70,-70.70805556
SFM,"Sanford, ME",United States,Maine,43,43.39388889,70,-70.70805556
SFO,"San Francisco, CA",United States,California,37,37.61888889,122,-122.375
SFO,"San Francisco, CA",United States,California,37,37.61888889,122,-122.3755556
SFO,"San Francisco, CA",United States,California,37,37.61888889,122,-122.375
SFO,"San Francisco, CA",United States,California,37,37.61888889,122,-122.3755556
SFZ,"Smithfield, RI",United States,Rhode Island,41,41.92,71,-71.49361111
SFZ,"Smithfield, RI",United States,Rhode Island,41,41.92083333,71,-71.49138889
SGF,"Springfield, MO",United States,Missouri,37,37.24,93,-93.385
SGF,"Springfield, MO",United States,Missouri,37,37.24555556,93,-93.38861111
SGH,"Springfield, OH",United States,Ohio,39,39.83833333,83,-83.83972222
SGH,"Springfield, OH",United States,Ohio,39,39.84027778,83,-83.84027778
SGR,"Sugar Land, TX",United States,Texas,29,29.62222222,95,-95.65666667
SGT,"Stuttgart, AR",United States,Arkansas,34,34.60055556,91,-91.57444444
SGT,"Stuttgart, AR",United States,Arkansas,34,34.59944444,91,-91.575
SGT,"Stuttgart, AR",United States,Arkansas,34,34.59944444,91,-91.575
SGT,"Stuttgart, AR",United States,Arkansas,34,34.59944444,91,-91.575
SGT,"Stuttgart, AR",United States,Arkansas,34,34.59944444,91,-91.575
SGU,"St. George, UT",United States,Utah,37,37.09305556,113,-113.5922222
SGU,"St. George, UT",United States,Utah,37,37.03638889,113,-113.5102778
SGU,"St. George, UT",United States,Utah,37,37.03638889,113,-113.5102778
SGU,"St. George, UT",United States,Utah,37,37.03638889,113,-113.5102778
SGU,"St. George, UT",United States,Utah,37,37.03638889,113,-113.5102778
SGW,"Saginaw Bay, AK",United States,Alaska,56,56.88333333,134,-134.15
SGY,"Skagway, AK",United States,Alaska,59,59.46055556,135,-135.3155556
SGY,"Skagway, AK",United States,Alaska,59,59.46,135,-135.3155556
SHD,"Staunton, VA",United States,Virginia,38,38.26388889,78,-78.89666667
SHD,"Staunton, VA",United States,Virginia,38,38.26388889,78,-78.89638889
SHG,"Shungnak, AK",United States,Alaska,66,66.88972222,157,-157.1577778
SHG,"Shungnak, AK",United States,Alaska,66,66.88805556,157,-157.1625
SHH,"Shishmaref, AK",United States,Alaska,66,66.25694444,166,-166.0583333
SHH,"Shishmaref, AK",United States,Alaska,66,66.24944444,166,-166.0894444
SHN,"Shelton, WA",United States,Washington,47,47.23388889,123,-123.1388889
SHN,"Shelton, WA",United States,Washington,47,47.23361111,123,-123.1475
SHR,"Sheridan, WY",United States,Wyoming,44,44.77416667,106,-106.9772222
SHR,"Sheridan, WY",United States,Wyoming,44,44.76916667,106,-106.9802778
SHV,"Shreveport, LA",United States,Louisiana,32,32.44694444,93,-93.82555556
SHV,"Shreveport, LA",United States,Louisiana,32,32.44666667,93,-93.82555556
SHX,"Shageluk, AK",United States,Alaska,62,62.69583333,159,-159.5666667
SHX,"Shageluk, AK",United States,Alaska,62,62.69222222,159,-159.5691667
SIG,"San Juan, PR",United States,Puerto Rico,18,18.45888889,66,-66.10277778
SIK,"Sikeston, MO",United States,Missouri,36,36.89444444,89,-89.55972222
SIK,"Sikeston, MO",United States,Missouri,36,36.89888889,89,-89.56166667
SIT,"Sitka, AK",United States,Alaska,57,57.04861111,135,-135.3616667
SIT,"Sitka, AK",United States,Alaska,57,57.04722222,135,-135.3616667
SIT,"Sitka, AK",United States,Alaska,57,57.04694444,135,-135.3611111
SIT,"Sitka, AK",United States,Alaska,57,57.04722222,135,-135.3616667
SIT,"Sitka, AK",United States,Alaska,57,57.04694444,135,-135.3611111
SIY,"Montague, CA",United States,California,41,41.78138889,122,-122.4680556
SJC,"San Jose, CA",United States,California,37,37.36277778,121,-121.9405556
SJC,"San Jose, CA",United States,California,37,37.36277778,121,-121.9405556
SJC,"San Jose, CA",United States,California,37,37.36277778,121,-121.9291667
SJC,"San Jose, CA",United States,California,37,37.36305556,121,-121.9286111
SJC,"San Jose, CA",United States,California,37,37.36277778,121,-121.9291667
SJC,"San Jose, CA",United States,California,37,37.36305556,121,-121.9286111
SJF,"St. John, VI",United States,U.S. Virgin Islands,18,18.33333333,64,-64.75
SJN,"St. Johns, AZ",United States,Arizona,34,34.51861111,109,-109.3786111
SJN,"St. Johns, AZ",United States,Arizona,34,34.51861111,109,-109.3788889
SJT,"San Angelo, TX",United States,Texas,31,31.35972222,100,-100.4944444
SJT,"San Angelo, TX",United States,Texas,31,31.35777778,100,-100.4963889
SJU,"San Juan, PR",United States,Puerto Rico,18,18.44138889,66,-66.00222222
SJU,"San Juan, PR",United States,Puerto Rico,18,18.43944444,66,-66.00194444
SJU,"San Juan, PR",United States,Puerto Rico,18,18.43944444,66,-66.00222222
SJU,"San Juan, PR",United States,Puerto Rico,18,18.43944444,66,-66.00194444
SJU,"San Juan, PR",United States,Puerto Rico,18,18.43944444,66,-66.00222222
SKA,"Spokane, WA",United States,Washington,47,47.615,117,-117.6569444
SKA,"Spokane, WA",United States,Washington,47,47.615,117,-117.6558333
SKF,"San Antonio, TX",United States,Texas,29,29.38,98,-98.58388889
SKF,"San Antonio, TX",United States,Texas,29,29.38416667,98,-98.58111111
SKF,"San Antonio, TX",United States,Texas,29,29.38416667,98,-98.58111111
SKF,"San Antonio, TX",United States,Texas,29,29.38416667,98,-98.58111111
SKF,"San Antonio, TX",United States,Texas,29,29.38416667,98,-98.58111111
SKJ,"Sitkinak, AK",United States,Alaska,56,56.53277778,154,-154.1138889
SKK,"Shaktoolik, AK",United States,Alaska,64,64.32416667,161,-161.1388889
SKK,"Shaktoolik, AK",United States,Alaska,64,64.37111111,161,-161.2238889
SKW,"Skwentna, AK",United States,Alaska,61,61.96583333,151,-151.1886111
SKW,"Skwentna, AK",United States,Alaska,61,61.96527778,151,-151.1913889
SKW,"Skwentna, AK",United States,Alaska,61,61.96611111,151,-151.1952778
SKW,"Skwentna, AK",United States,Alaska,61,61.96527778,151,-151.1913889
SKW,"Skwentna, AK",United States,Alaska,61,61.96611111,151,-151.1952778
SKY,"Sandusky, OH",United States,Ohio,41,41.43333333,82,-82.65222222
SLB,"Storm Lake, IA",United States,Iowa,42,42.6,95,-95.23333333
SLB,"Storm Lake, IA",United States,Iowa,42,42.59722222,95,-95.24055556
SLC,"Salt Lake City, UT",United States,Utah,40,40.78416667,111,-111.9669444
SLC,"Salt Lake City, UT",United States,Utah,40,40.78694444,111,-111.9688889
SLC,"Salt Lake City, UT",United States,Utah,40,40.78833333,111,-111.9777778
SLE,"Salem, OR",United States,Oregon,44,44.91027778,123,-123.0013889
SLE,"Salem, OR",United States,Oregon,44,44.90944444,123,-123.0025
SLJ,"Chandler, AZ",United States,Arizona,33,33.29861111,111,-111.915
SLJ,"Chandler, AZ",United States,Arizona,33,33.29888889,111,-111.9155556
SLK,"Saranac Lake/Lake Placid, NY",United States,New York,44,44.38277778,74,-74.20666667
SLK,"Saranac Lake/Lake Placid, NY",United States,New York,44,44.38527778,74,-74.20611111
SLN,"Salina, KS",United States,Kansas,38,38.79083333,97,-97.6525
SLN,"Salina, KS",United States,Kansas,38,38.79083333,97,-97.65222222
SLN,"Salina, KS",United States,Kansas,38,38.79055556,97,-97.65222222
SLN,"Salina, KS",United States,Kansas,38,38.79055556,97,-97.65222222
SLN,"Salina, KS",United States,Kansas,38,38.79083333,97,-97.65222222
SLN,"Salina, KS",United States,Kansas,38,38.79055556,97,-97.65222222
SLO,"Salem, IL",United States,Illinois,38,38.645,88,-88.96333333
SLO,"Salem, IL",United States,Illinois,38,38.64277778,88,-88.96416667
SLQ,"Sleetmute, AK",United States,Alaska,61,61.705,157,-157.1666667
SLQ,"Sleetmute, AK",United States,Alaska,61,61.70055556,157,-157.1658333
SLR,"Sulphur Springs, TX",United States,Texas,33,33.15833333,95,-95.62083333
SLR,"Sulphur Springs, TX",United States,Texas,33,33.15972222,95,-95.62111111
SLT,"Salida, CO",United States,Colorado,38,38.53833333,106,-106.0472222
SLT,"Salida, CO",United States,Colorado,38,38.53833333,106,-106.0486111
SME,"Somerset, KY",United States,Kentucky,37,37.05444444,84,-84.61444444
SME,"Somerset, KY",United States,Kentucky,37,37.05361111,84,-84.61555556
SMF,"Sacramento, CA",United States,California,38,38.69555556,121,-121.5897222
SMF,"Sacramento, CA",United States,California,38,38.69555556,121,-121.5908333
SMK,"St. Michael, AK",United States,Alaska,63,63.48416667,162,-162.0277778
SMK,"St. Michael, AK",United States,Alaska,63,63.49,162,-162.1102778
SMN,"Salmon, ID",United States,Idaho,45,45.11916667,113,-113.8861111
